United States,Dec 12 2020,16317331
United States,Dec 13 2020,16498079
United States,Dec 14 2020,16695689
United States,Dec 15 2020,16896595
United States,Dec 16 2020,17138539
United States,Dec 17 2020,17386567
United States,Dec 18 2020,17624035
United States,Dec 19 2020,17825834
United States,Dec 20 2020,18013877
United States,Dec 21 2020,18197860
United States,Dec 22 2020,18397530
United States,Dec 23 2020,18626004
United States,Dec 24 2020,18828354
United States,Dec 25 2020,18987630
United States,Dec 26 2020,19136826
United States,Dec 27 2020,19291811
United States,Dec 28 2020,19470809
United States,Dec 29 2020,19681067
United States,Dec 30 2020,19919963
United States,Dec 31 2020,20151034
United States,Jan  1 2021,20380402
United States,Jan  2 2021,20604687
United States,Jan  3 2021,20810106
United States,Jan  4 2021,20984955
United States,Jan  5 2021,21230010
United States,Jan  6 2021,21489766
United States,Jan  7 2021,21760830
United States,Jan  8 2021,22054842
United States,Jan  9 2021,22310014
United States,Jan 10 2021,22533526
United States,Jan 11 2021,22737983
United States,Jan 12 2021,22956654
United States,Jan 13 2021,23186079
United States,Jan 14 2021,23410361
United States,Jan 15 2021,23650328
United States,Jan 16 2021,23863143
United States,Jan 17 2021,24045708
United States,Jan 18 2021,24196902
United States,Jan 19 2021,24348403
United States,Jan 20 2021,24537666
United States,Jan 21 2021,24727327
United States,Jan 22 2021,24917817
United States,Jan 23 2021,25082405
United States,Jan 24 2021,25225955
United States,Jan 25 2021,25359811
United States,Jan 26 2021,25507705
United States,Jan 27 2021,25667719
United States,Jan 28 2021,25824560
United States,Jan 29 2021,25988739
United States,Jan 30 2021,26126114
United States,Jan 31 2021,26237586
United States,Feb  1 2021,26366039
United States,Feb  2 2021,26488592
United States,Feb  3 2021,26598865
United States,Feb  4 2021,26724013
United States,Feb  5 2021,26849547
United States,Feb  6 2021,26957640
United States,Feb  7 2021,27049120
United States,Feb  8 2021,27131372
United States,Feb  9 2021,27223339
United States,Feb 10 2021,27322804
United States,Feb 11 2021,27422037
United States,Feb 12 2021,27519965
United States,Feb 13 2021,27604421
United States,Feb 14 2021,27671088
United States,Feb 15 2021,27728783
United States,Feb 16 2021,27786631
United States,Feb 17 2021,27851207
United States,Feb 18 2021,27919964
United States,Feb 19 2021,27993164
United States,Feb 20 2021,28059192
United States,Feb 21 2021,28114964
United States,Feb 22 2021,28171204
United States,Feb 23 2021,28242231
United States,Feb 24 2021,28315208
