United States,Nov 15 2020,254198
United States,Nov 16 2020,255263
United States,Nov 17 2020,256856
United States,Nov 18 2020,258719
United States,Nov 19 2020,260633
United States,Nov 20 2020,262630
United States,Nov 21 2020,264343
United States,Nov 22 2020,265650
United States,Nov 23 2020,267132
United States,Nov 24 2020,269011
United States,Nov 25 2020,271322
United States,Nov 26 2020,272991
United States,Nov 27 2020,274673
United States,Nov 28 2020,276167
United States,Nov 29 2020,277448
United States,Nov 30 2020,279057
United States,Dec  1 2020,281446
United States,Dec  2 2020,284235
United States,Dec  3 2020,286952
United States,Dec  4 2020,289586
United States,Dec  5 2020,291932
United States,Dec  6 2020,293554
United States,Dec  7 2020,295577
United States,Dec  8 2020,298126
United States,Dec  9 2020,301500
United States,Dec 10 2020,304205
United States,Dec 11 2020,307425
United States,Dec 12 2020,309828
United States,Dec 13 2020,311872
United States,Dec 14 2020,313912
United States,Dec 15 2020,316673
United States,Dec 16 2020,320072
United States,Dec 17 2020,323414
United States,Dec 18 2020,326397
United States,Dec 19 2020,329074
United States,Dec 20 2020,331149
United States,Dec 21 2020,333357
United States,Dec 22 2020,336271
United States,Dec 23 2020,339461
United States,Dec 24 2020,342493
United States,Dec 25 2020,344711
United States,Dec 26 2020,346391
United States,Dec 27 2020,348282
United States,Dec 28 2020,350543
United States,Dec 29 2020,353892
United States,Dec 30 2020,357657
United States,Dec 31 2020,361437
United States,Jan  1 2021,364469
United States,Jan  2 2021,366834
United States,Jan  3 2021,368868
United States,Jan  4 2021,370958
United States,Jan  5 2021,374463
United States,Jan  6 2021,378318
United States,Jan  7 2021,382289
United States,Jan  8 2021,386081
United States,Jan  9 2021,389414
United States,Jan 10 2021,391970
United States,Jan 11 2021,394611
United States,Jan 12 2021,398217
United States,Jan 13 2021,402265
United States,Jan 14 2021,405990
United States,Jan 15 2021,409392
United States,Jan 16 2021,412920
United States,Jan 17 2021,415503
United States,Jan 18 2021,417803
United States,Jan 19 2021,420550
United States,Jan 20 2021,424411
United States,Jan 21 2021,428249
United States,Jan 22 2021,431940
United States,Jan 23 2021,434934
United States,Jan 24 2021,437428
United States,Jan 25 2021,439554
United States,Jan 26 2021,443097
United States,Jan 27 2021,447086
United States,Jan 28 2021,450941
United States,Jan 29 2021,454213
United States,Jan 30 2021,456986
United States,Jan 31 2021,459277
United States,Feb  1 2021,461560
United States,Feb  2 2021,464514
United States,Feb  3 2021,467859
United States,Feb  4 2021,470970
United States,Feb  5 2021,474397
United States,Feb  6 2021,477157
United States,Feb  7 2021,478979
United States,Feb  8 2021,480686
United States,Feb  9 2021,483110
United States,Feb 10 2021,485932
United States,Feb 11 2021,489164
United States,Feb 12 2021,494245
United States,Feb 13 2021,497524
United States,Feb 14 2021,499088
United States,Feb 15 2021,500478
United States,Feb 16 2021,501906
United States,Feb 17 2021,504101
United States,Feb 18 2021,506346
United States,Feb 19 2021,508790
United States,Feb 20 2021,510606
United States,Feb 21 2021,512156
United States,Feb 22 2021,513681
United States,Feb 23 2021,515365
United States,Feb 24 2021,517380
United States,Feb 25 2021,520318
United States,Feb 26 2021,522238
United States,Feb 27 2021,523847
United States,Feb 28 2021,524936
United States,Mar  1 2021,526191
United States,Mar  2 2021,527543
United States,Mar  3 2021,529096
United States,Mar  4 2021,530648
United States,Mar  5 2021,532612
United States,Mar  6 2021,533882
United States,Mar  7 2021,534794
United States,Mar  8 2021,535626
United States,Mar  9 2021,536769
United States,Mar 10 2021,538357
United States,Mar 11 2021,539677
United States,Mar 12 2021,541125
United States,Mar 13 2021,542106
United States,Mar 14 2021,542767
United States,Mar 15 2021,543470
United States,Mar 16 2021,544334
United States,Mar 17 2021,545379
United States,Mar 18 2021,546219
United States,Mar 19 2021,547415
United States,Mar 20 2021,548133
United States,Mar 21 2021,548679
United States,Mar 22 2021,549615
United States,Mar 23 2021,550363
United States,Mar 24 2021,551483
United States,Mar 25 2021,552475
United States,Mar 26 2021,553541
United States,Mar 27 2021,554392
United States,Mar 28 2021,555018
United States,Mar 29 2021,555567
United States,Mar 30 2021,556293
United States,Mar 31 2021,557253
United States,Apr  1 2021,558068
United States,Apr  2 2021,558905
United States,Apr  3 2021,559647
United States,Apr  4 2021,560164
United States,Apr  5 2021,560535
United States,Apr  6 2021,561257
United States,Apr  7 2021,562078
United States,Apr  8 2021,562944
United States,Apr  9 2021,563810
United States,Apr 10 2021,564558
United States,Apr 11 2021,565031
United States,Apr 12 2021,565560
United States,Apr 13 2021,566309
United States,Apr 14 2021,567114
United States,Apr 15 2021,567900
United States,Apr 16 2021,568714
United States,Apr 17 2021,569351
United States,Apr 18 2021,569861
United States,Apr 19 2021,570349
United States,Apr 20 2021,571087
United States,Apr 21 2021,571863
United States,Apr 22 2021,572647
United States,Apr 23 2021,573500
United States,Apr 24 2021,574162
United States,Apr 25 2021,574594
United States,Apr 26 2021,575089
United States,Apr 27 2021,575616
United States,Apr 28 2021,576468
United States,Apr 29 2021,577241
United States,Apr 30 2021,578030
United States,May  1 2021,578652
United States,May  2 2021,579163
United States,May  3 2021,579626
United States,May  4 2021,580319
United States,May  5 2021,581041
United States,May  6 2021,581709
United States,May  7 2021,582520
United States,May  8 2021,583145
United States,May  9 2021,583552
United States,May 10 2021,583967
United States,May 11 2021,584579
United States,May 12 2021,585287
United States,May 13 2021,585873
United States,May 14 2021,586564
United States,May 15 2021,586988
United States,May 16 2021,587437
United States,May 17 2021,587814
United States,May 18 2021,588413
United States,May 19 2021,589022
United States,May 20 2021,589552
United States,May 21 2021,590213
United States,May 22 2021,590616
United States,May 23 2021,590898
United States,May 24 2021,591477
United States,May 25 2021,591976
United States,May 26 2021,592495
United States,May 27 2021,593044
United States,May 28 2021,593747
United States,May 29 2021,594046
United States,May 30 2021,594306
United States,May 31 2021,594529
United States,Jun  1 2021,594865
United States,Jun  2 2021,595366
United States,Jun  3 2021,595843
United States,Jun  4 2021,596440
United States,Jun  5 2021,596835
United States,Jun  6 2021,597261
United States,Jun  7 2021,597586
United States,Jun  8 2021,597901
United States,Jun  9 2021,598287
United States,Jun 10 2021,598685
United States,Jun 11 2021,599082
United States,Jun 12 2021,599294
United States,Jun 13 2021,599443
United States,Jun 14 2021,599649
United States,Jun 15 2021,599959
United States,Jun 16 2021,600298
United States,Jun 17 2021,600579
United States,Jun 18 2021,600852
United States,Jun 19 2021,601104
United States,Jun 20 2021,601321
United States,Jun 21 2021,601593
United States,Jun 22 2021,601904
United States,Jun 23 2021,602245
United States,Jun 24 2021,602558
United States,Jun 25 2021,602964
United States,Jun 26 2021,603202
United States,Jun 27 2021,603375
United States,Jun 28 2021,603568
United States,Jun 29 2021,603847
United States,Jun 30 2021,604094
United States,Jul  1 2021,604379
United States,Jul  2 2021,604679
United States,Jul  3 2021,604829
United States,Jul  4 2021,604951
United States,Jul  5 2021,605062
United States,Jul  6 2021,605365
United States,Jul  7 2021,605622
United States,Jul  8 2021,605886
United States,Jul  9 2021,606198
United States,Jul 10 2021,606342
United States,Jul 11 2021,606456
United States,Jul 12 2021,606762
United States,Jul 13 2021,607103
United States,Jul 14 2021,607440
United States,Jul 15 2021,607764
United States,Jul 16 2021,608135
United States,Jul 17 2021,608309
United States,Jul 18 2021,608459
United States,Jul 19 2021,608750
United States,Jul 20 2021,609073
United States,Jul 21 2021,609468
United States,Jul 22 2021,609813
United States,Jul 23 2021,610226
United States,Jul 24 2021,610474
United States,Jul 25 2021,610716
United States,Jul 26 2021,611140
United States,Jul 27 2021,611648
United States,Jul 28 2021,612143
United States,Jul 29 2021,612640
United States,Jul 30 2021,613293
United States,Jul 31 2021,613686
United States,Aug  1 2021,614051
United States,Aug  2 2021,614705
United States,Aug  3 2021,615419
United States,Aug  4 2021,616157
United States,Aug  5 2021,616918
United States,Aug  6 2021,617758
United States,Aug  7 2021,618407
United States,Aug  8 2021,618932
United States,Aug  9 2021,619654
United States,Aug 10 2021,620618
United States,Aug 11 2021,621218
United States,Aug 12 2021,622202
United States,Aug 13 2021,623406
United States,Aug 14 2021,624288
United States,Aug 15 2021,624959
United States,Aug 16 2021,625810
United States,Aug 17 2021,627009
United States,Aug 18 2021,628514
United States,Aug 19 2021,629901
United States,Aug 20 2021,631477
United States,Aug 21 2021,632638
United States,Aug 22 2021,633531
United States,Aug 23 2021,634742
United States,Aug 24 2021,636390
United States,Aug 25 2021,638052
United States,Aug 26 2021,639841
United States,Aug 27 2021,641692
United States,Aug 28 2021,643147
United States,Aug 29 2021,644334
United States,Aug 30 2021,645583
United States,Aug 31 2021,647392
United States,Sep  1 2021,649419
United States,Sep  2 2021,651438
United States,Sep  3 2021,653387
United States,Sep  4 2021,654881
United States,Sep  5 2021,656192
United States,Sep  6 2021,657276
United States,Sep  7 2021,658833
United States,Sep  8 2021,660948
United States,Sep  9 2021,663203
United States,Sep 10 2021,665491
United States,Sep 11 2021,667235
United States,Sep 12 2021,668388
United States,Sep 13 2021,669744
United States,Sep 14 2021,672163
United States,Sep 15 2021,674666
United States,Sep 16 2021,676770
United States,Sep 17 2021,679093
United States,Sep 18 2021,680690
United States,Sep 19 2021,681891
United States,Sep 20 2021,683263
United States,Sep 21 2021,685606
United States,Sep 22 2021,687971
United States,Sep 23 2021,690051
United States,Sep 24 2021,692506
United States,Sep 25 2021,693949
United States,Sep 26 2021,694986
United States,Sep 27 2021,696928
United States,Sep 28 2021,699079
United States,Sep 29 2021,701337
United States,Sep 30 2021,703305
