United States,Feb  4 2022,3354,2632,0
United States,Feb  5 2022,1196,2588,0
United States,Feb  6 2022,660,2555,0
United States,Feb  7 2022,3232,2639,0
United States,Feb  8 2022,3764,2581,0
United States,Feb  9 2022,2964,2552,0
United States,Feb 10 2022,2539,2529,0
United States,Feb 11 2022,2844,2457,0
United States,Feb 12 2022,963,2423,0
United States,Feb 13 2022,669,2425,0
United States,Feb 14 2022,2893,2376,0
United States,Feb 15 2022,3000,2267,362
United States,Feb 16 2022,2625,2219,0
United States,Feb 17 2022,2247,2177,0
United States,Feb 18 2022,2258,2093,0
United States,Feb 19 2022,706,2056,0
United States,Feb 20 2022,528,2036,0
United States,Feb 21 2022,1067,1775,0
United States,Feb 22 2022,3232,1809,0
United States,Feb 23 2022,2552,1798,0
United States,Feb 24 2022,2417,1822,0
United States,Feb 25 2022,2293,1827,0
United States,Feb 26 2022,516,1800,0
United States,Feb 27 2022,312,1769,0
United States,Feb 28 2022,2145,1923,0
United States,Mar  1 2022,1929,1737,0
United States,Mar  2 2022,1726,1619,-238
United States,Mar  3 2022,1268,1455,0
United States,Mar  4 2022,1492,1341,0
United States,Mar  5 2022,295,1309,0
United States,Mar  6 2022,303,1308,0
United States,Mar  7 2022,1459,1210,0
United States,Mar  8 2022,1661,1172,0
United States,Mar  9 2022,1938,1202,0
United States,Mar 10 2022,1223,1195,0
United States,Mar 11 2022,1401,1182,0
United States,Mar 12 2022,496,1211,0
United States,Mar 13 2022,134,1187,0
United States,Mar 14 2022,1317,1167,-3779
United States,Mar 15 2022,1373,1126,0
United States,Mar 16 2022,1510,1064,0
United States,Mar 17 2022,1051,1040,0
United States,Mar 18 2022,962,977,0
United States,Mar 19 2022,147,927,0
United States,Mar 20 2022,78,919,0
United States,Mar 21 2022,911,861,1213
